Interferon Signaling	Lagging.Chromosome	batch	group
BRCA.TCGA-BH-A0B4-01A-11R-A00Z-07	-0.242217568070848	18.9479302361542	1	BRCA
BRCA.TCGA-BH-A0B5-01A-11R-A12P-07	0.0986006283866831	1.8409132258417	1	BRCA
BRCA.TCGA-BH-A0B6-01A-11R-A19W-07	0.370006239146708	0.287555060535314	1	BRCA
BRCA.TCGA-BH-A0B7-01A-12R-A115-07	0.165879402845434	1.16186708712518	1	BRCA
BRCA.TCGA-BH-A0B8-01A-21R-A056-07	-0.118221558145154	8.11306692259831	1	BRCA
BRCA.TCGA-BH-A0B9-01A-11R-A056-07	0.387229311962884	0.255595620643772	1	BRCA
BRCA.TCGA-BH-A0BA-01A-11R-A056-07	-0.350246747789544	39.673729658017	1	BRCA
BRCA.TCGA-BH-A0BC-01A-22R-A084-07	0.2532453060471	0.639150628757468	1	BRCA
BRCA.TCGA-BH-A0BD-01A-11R-A034-07	0.447580709198419	0.169144124224844	1	BRCA
BRCA.TCGA-BH-A0BF-01A-21R-A12P-07	0.50501882026849	0.1141866768214	1	BRCA
BRCA.TCGA-BH-A0BG-01A-11R-A115-07	0.482493972006723	0.133209118877641	1	BRCA
BRCA.TCGA-BH-A0BJ-01A-11R-A056-07	-0.215440919502552	15.7765371895024	1	BRCA
BRCA.TCGA-BH-A0BL-01A-11R-A115-07	0.352848419967864	0.323366302696172	1	BRCA
BRCA.TCGA-BH-A0BM-01A-11R-A056-07	-0.457214905189052	82.469263671055	1	BRCA
BRCA.TCGA-BH-A0BO-01A-23R-A12D-07	0.13442257143137	1.44082349526723	1	BRCA
BRCA.TCGA-BH-A0BP-01A-11R-A115-07	-0.389188022251437	51.7836562693953	1	BRCA
BRCA.TCGA-BH-A0BQ-01A-21R-A115-07	0.0552262292586255	2.47681324424573	1	BRCA
BRCA.TCGA-BH-A0BR-01A-21R-A115-07	-0.0868611646506299	6.54662147781984	1	BRCA
BRCA.TCGA-BH-A0BS-01A-11R-A12P-07	-0.143903891670388	9.67128265013212	1	BRCA
BRCA.TCGA-BH-A0BT-01A-11R-A12P-07	0.311947755489278	0.427765294654285	1	BRCA
BRCA.TCGA-BH-A0BV-01A-11R-A00Z-07	0.15828592894991	1.22381484120185	1	BRCA
BRCA.TCGA-BH-A0BW-01A-11R-A115-07	0.525877430610963	0.0990027134029834	1	BRCA
BRCA.TCGA-BH-A0BZ-01A-31R-A12P-07	0.4238001093715	0.199024306453761	1	BRCA
BRCA.TCGA-BH-A0C0-01A-21R-A056-07	0.397040256408395	0.239004629375017	1	BRCA
BRCA.TCGA-BH-A0C1-01B-11R-A12D-07	0.0648375906977396	2.31920480567941	1	BRCA
BRCA.TCGA-BH-A0C3-01A-21R-A12P-07	0.0433744876022148	2.68598331928076	1	BRCA
BRCA.TCGA-BH-A0C7-01B-11R-A115-07	0.362843934371288	0.301994707065374	1	BRCA
BRCA.TCGA-BH-A0DD-01A-31R-A12P-07	0.291913330541459	0.490597499737901	1	BRCA
BRCA.TCGA-BH-A0DE-01A-11R-A115-07	-0.0149086307618218	4.00179838557528	1	BRCA
BRCA.TCGA-BH-A0DG-01A-21R-A12P-07	0.113995198194575	1.65690636495169	1	BRCA
BRCA.TCGA-BH-A0DH-01A-11R-A084-07	-0.0337958568121207	4.55372503636472	1	BRCA
BRCA.TCGA-BH-A0DI-01A-21R-A12P-07	-0.0740796586513639	5.99853181829701	1	BRCA
BRCA.TCGA-BH-A0DK-01A-21R-A056-07	0.347045959942064	0.336459773220656	1	BRCA
BRCA.TCGA-BH-A0DL-01A-11R-A115-07	0.422665541391195	0.200574990131924	1	BRCA
BRCA.TCGA-BH-A0DO-01B-11R-A12D-07	-0.294114247177568	27.0234226680691	1	BRCA
BRCA.TCGA-BH-A0DP-01A-21R-A056-07	-0.0869286420892126	6.54964404672712	1	BRCA
BRCA.TCGA-BH-A0DQ-01A-11R-A084-07	0.0212710071225527	3.12442426353767	1	BRCA
BRCA.TCGA-BH-A0DS-01A-11R-A056-07	-0.354918809611785	40.9621877723378	1	BRCA
BRCA.TCGA-BH-A0DT-01A-21R-A12D-07	0.0451366500215201	2.65379973226669	1	BRCA
BRCA.TCGA-BH-A0DV-01A-21R-A12P-07	0.017057410824185	3.21579290097461	1	BRCA
BRCA.TCGA-BH-A0DX-01A-11R-A115-07	-0.0501727477381593	5.09354923972483	1	BRCA
BRCA.TCGA-BH-A0DZ-01A-11R-A00Z-07	-0.253438082951588	20.4595713608318	1	BRCA
BRCA.TCGA-BH-A0E0-01A-11R-A056-07	-0.449617037599219	78.2924344996553	1	BRCA
BRCA.TCGA-BH-A0E1-01A-11R-A056-07	-0.136750563792018	9.20942316510137	1	BRCA
BRCA.TCGA-BH-A0E2-01A-11R-A056-07	-0.14610901103687	9.81827543509995	1	BRCA
BRCA.TCGA-BH-A0E6-01A-11R-A034-07	-0.203849134571767	14.5738378993472	1	BRCA
BRCA.TCGA-BH-A0E7-01A-11R-A034-07	-0.199492227605583	14.1458844466826	1	BRCA
BRCA.TCGA-BH-A0E9-01B-11R-A115-07	-0.233762085131653	17.8830499339344	1	BRCA
BRCA.TCGA-BH-A0EA-01A-11R-A115-07	-0.421405950138927	64.5517717228797	1	BRCA
BRCA.TCGA-BH-A0EB-01A-11R-A034-07	0.3375456167606	0.359052111858202	1	BRCA
BRCA.TCGA-BH-A0EE-01A-11R-A034-07	0.376406606574608	0.27523668570329	1	BRCA
BRCA.TCGA-BH-A0EI-01A-11R-A115-07	-0.231078093416115	17.5577064514108	1	BRCA
BRCA.TCGA-BH-A0GY-01A-11R-A056-07	0.112464884679853	1.67434263963548	1	BRCA
BRCA.TCGA-BH-A0GZ-01A-11R-A056-07	-0.39507353082126	53.9110542843568	1	BRCA
BRCA.TCGA-BH-A0H0-01A-11R-A056-07	-0.276918891549537	24.0245405989111	1	BRCA
BRCA.TCGA-BH-A0H3-01A-11R-A12P-07	-0.00343953923072893	3.69983162816686	1	BRCA
BRCA.TCGA-BH-A0H5-01A-21R-A115-07	0.503370929220759	0.115481153471396	1	BRCA
BRCA.TCGA-BH-A0H6-01A-21R-A056-07	-0.38176156817473	49.2186435077639	1	BRCA
BRCA.TCGA-BH-A0H7-01A-13R-A056-07	0.0186910676206711	3.18005536430488	1	BRCA
BRCA.TCGA-BH-A0H9-01A-11R-A056-07	-0.371458575180933	45.8691539592063	1	BRCA
BRCA.TCGA-BH-A0HA-01A-11R-A12P-07	0.130898806187107	1.47597652419838	1	BRCA
BRCA.TCGA-BH-A0HB-01A-11R-A056-07	-0.0317646012347962	4.4908877071561	1	BRCA
BRCA.TCGA-BH-A0HF-01A-11R-A056-07	-0.249121660353767	19.8642867692232	1	BRCA
BRCA.TCGA-BH-A0HI-01A-11R-A084-07	-0.0349166675420183	4.58877319414744	1	BRCA
BRCA.TCGA-BH-A0HK-01A-11R-A056-07	-0.292458698343986	26.7191060917578	1	BRCA
BRCA.TCGA-BH-A0HL-01A-11R-A10U-07	-0.39117439576884	52.4921039075402	1	BRCA
BRCA.TCGA-BH-A0HN-01A-11R-A10U-07	-0.334243726225766	35.5598600914291	1	BRCA
BRCA.TCGA-BH-A0HO-01A-11R-A034-07	0.340143564786113	0.352727487702364	1	BRCA
BRCA.TCGA-BH-A0HP-01A-12R-A084-07	0.124183159804783	1.54536403176526	1	BRCA
BRCA.TCGA-BH-A0HQ-01A-11R-A034-07	-0.377467765491666	47.7939898029143	1	BRCA
BRCA.TCGA-BH-A0HU-01A-11R-A034-07	-0.0209241027774028	4.16990752299015	1	BRCA
BRCA.TCGA-BH-A0HW-01A-11R-A034-07	-0.190822942173781	13.3313686391922	1	BRCA
BRCA.TCGA-BH-A0HX-01A-21R-A056-07	-0.322335410629689	32.7779598942799	1	BRCA
BRCA.TCGA-BH-A0HY-01A-11R-A056-07	-0.169730800663776	11.5401807062162	1	BRCA
BRCA.TCGA-BH-A0RX-01A-21R-A084-07	0.356125705378067	0.316197443168762	1	BRCA
BRCA.TCGA-BH-A0W3-01A-11R-A109-07	0.0104769803683022	3.36385844834363	1	BRCA
BRCA.TCGA-BH-A0W4-01A-11R-A109-07	-0.309206265094197	29.9624182134063	1	BRCA
BRCA.TCGA-BH-A0W5-01A-11R-A109-07	0.0513018669277981	2.54420471744507	1	BRCA
BRCA.TCGA-BH-A0W7-01A-11R-A115-07	0.271763535005428	0.563103032510743	1	BRCA
BRCA.TCGA-BH-A0WA-01A-11R-A109-07	0.302092969600163	0.457596705855097	1	BRCA
BRCA.TCGA-BH-A18F-01A-11R-A12D-07	-0.00648728037399718	3.77777788919145	1	BRCA
BRCA.TCGA-BH-A18G-01A-11R-A12D-07	-0.246475391535518	19.5079323480511	1	BRCA
BRCA.TCGA-BH-A18H-01A-11R-A12D-07	0.273189245315269	0.557637868155278	1	BRCA
BRCA.TCGA-BH-A18I-01A-11R-A12D-07	0.344386835719206	0.342636066053877	1	BRCA
BRCA.TCGA-BH-A18J-01A-11R-A12D-07	0.112097461305969	1.67855627713666	1	BRCA
BRCA.TCGA-BH-A18K-01A-11R-A12D-07	-0.191115586946926	13.3580833477779	1	BRCA
BRCA.TCGA-BH-A18L-01A-32R-A12D-07	0.104300990887789	1.77050945393516	1	BRCA
BRCA.TCGA-BH-A18M-01A-11R-A12D-07	0.301706281294652	0.458808750477571	1	BRCA
BRCA.TCGA-BH-A18N-01A-11R-A12D-07	-0.312320707914812	30.6076145631716	1	BRCA
BRCA.TCGA-BH-A18P-01A-11R-A12D-07	0.109206182934166	1.71208583760178	1	BRCA
BRCA.TCGA-BH-A18Q-01A-12R-A12D-07	0.253938401224723	0.636127427161236	1	BRCA
BRCA.TCGA-BH-A18R-01A-11R-A12D-07	0.0280599008271014	2.98264141031926	1	BRCA
BRCA.TCGA-BH-A18S-01A-11R-A12D-07	-0.211101306290903	15.3150787606421	1	BRCA
BRCA.TCGA-BH-A18T-01A-11R-A12D-07	0.00744494574914323	3.43435756981797	1	BRCA
BRCA.TCGA-BH-A18U-01A-21R-A12D-07	0.229405986707543	0.75236203472568	1	BRCA
BRCA.TCGA-BH-A18V-01A-11R-A12D-07	0.378344377074038	0.27161230712223	1	BRCA
BRCA.TCGA-BH-A1EN-01A-11R-A13Q-07	-0.369487205318657	45.2547359457466	1	BRCA
BRCA.TCGA-BH-A1EO-01A-11R-A137-07	-0.276137239000839	23.8964231109353	1	BRCA
BRCA.TCGA-BH-A1ES-01A-11R-A137-07	-0.436438584915746	71.5431823461984	1	BRCA
BRCA.TCGA-BH-A1ET-01A-11R-A137-07	0.0581004480446562	2.42859062888808	1	BRCA
BRCA.TCGA-BH-A1EU-01A-11R-A137-07	0.340791372781266	0.351167849590286	1	BRCA
BRCA.TCGA-BH-A1EV-01A-11R-A137-07	-0.207329222575786	14.9249485667445	1	BRCA
BRCA.TCGA-BH-A1EW-01A-11R-A137-07	0.311139875282546	0.430135867342782	1	BRCA
BRCA.TCGA-BH-A1EX-01A-11R-A13Q-07	0.157129553294092	1.23353411162499	1	BRCA
BRCA.TCGA-BH-A1EY-01A-11R-A13Q-07	-0.159091521935269	10.7301214105918	1	BRCA
BRCA.TCGA-BH-A1F0-01A-11R-A137-07	0.528284175913623	0.0973860961159341	1	BRCA
BRCA.TCGA-BH-A1F2-01A-31R-A13Q-07	0.00580485018406621	3.47310593245046	1	BRCA
BRCA.TCGA-BH-A1F5-01A-12R-A13Q-07	-0.185112549302168	12.8206448841058	1	BRCA
BRCA.TCGA-BH-A1F6-01A-11R-A13Q-07	0.0822293104783659	2.05906694406616	1	BRCA
BRCA.TCGA-BH-A1F8-01A-11R-A13Q-07	0.309593689452782	0.434709552736144	1	BRCA
BRCA.TCGA-BH-A1FB-01A-11R-A13Q-07	0.309698571174575	0.434397776248698	1	BRCA
BRCA.TCGA-BH-A1FC-01A-11R-A13Q-07	0.338304985036456	0.357191813586187	1	BRCA
BRCA.TCGA-BH-A1FD-01A-11R-A13Q-07	0.295927026638197	0.477310665534952	1	BRCA
BRCA.TCGA-BH-A1FE-01A-11R-A13Q-07	0.383311158885516	0.26253895587041	1	BRCA
BRCA.TCGA-BH-A1FG-01A-11R-A13Q-07	0.0642653288140951	2.32830151699552	1	BRCA
BRCA.TCGA-BH-A1FH-01A-12R-A13Q-07	-0.0827806552360518	6.36640913810301	1	BRCA
BRCA.TCGA-BH-A1FJ-01A-11R-A13Q-07	0.0369873870937364	2.80594136993185	1	BRCA
BRCA.TCGA-BH-A1FL-01A-11R-A13Q-07	-0.1872281042156	13.007532551013	1	BRCA
BRCA.TCGA-BH-A1FM-01A-11R-A13Q-07	-0.0861131852405711	6.5132099431365	1	BRCA
BRCA.TCGA-BH-A1FN-01A-11R-A13Q-07	0.160474567683229	1.20562860114124	1	BRCA
BRCA.TCGA-BH-A1FR-01A-11R-A13Q-07	-0.356825305840903	41.4999054417382	1	BRCA
BRCA.TCGA-BH-A1FU-01A-11R-A14D-07	-0.172634261429881	11.7716795219578	1	BRCA
BRCA.TCGA-BH-A201-01A-11R-A14M-07	-0.0364638709050188	4.63759844107793	1	BRCA
BRCA.TCGA-BH-A202-01A-11R-A14M-07	0.347504349670219	0.335406387451031	1	BRCA
BRCA.TCGA-BH-A203-01A-12R-A169-07	0.110919397843317	1.69213803119465	1	BRCA
BRCA.TCGA-BH-A204-01A-11R-A157-07	-0.172875399043355	11.7911135035163	1	BRCA
BRCA.TCGA-BH-A208-01A-11R-A157-07	-0.150470523285296	10.1156250117907	1	BRCA
BRCA.TCGA-BH-A209-01A-11R-A157-07	0.544170174370083	0.0873577886287762	1	BRCA
BRCA.TCGA-BH-A28O-01A-11R-A22K-07	-0.343316130692689	37.8366805691001	1	BRCA
BRCA.TCGA-BH-A28Q-01A-11R-A16F-07	-0.011039005668465	3.89725685813036	1	BRCA
BRCA.TCGA-BH-A2L8-01A-11R-A18M-07	0.356616426053296	0.315137789045196	1	BRCA
BRCA.TCGA-BH-A42T-01A-11R-A24H-07	-0.14275379763025	9.59549292894063	1	BRCA
BRCA.TCGA-BH-A42U-01A-12R-A24H-07	-0.0788867345156316	6.19906501456651	1	BRCA
BRCA.TCGA-BH-A42V-01A-11R-A24H-07	-0.155457590991958	10.4666735577286	1	BRCA
BRCA.TCGA-BH-A5IZ-01A-11R-A27Q-07	-0.261692809614437	21.6481254848291	1	BRCA
BRCA.TCGA-BH-A5J0-01A-11R-A27Q-07	0.0414698246925483	2.72120855594723	1	BRCA
BRCA.TCGA-BH-A6R8-01A-21R-A33J-07	0.290753784066729	0.494504444011179	1	BRCA
BRCA.TCGA-BH-A6R9-01A-21R-A32P-07	0.38543071843546	0.258759799515147	1	BRCA
BRCA.TCGA-BH-A8FY-01A-11R-A36F-07	-0.415212432721603	61.8739720724246	1	BRCA
BRCA.TCGA-BH-A8FZ-01A-11R-A352-07	0.295568626664884	0.478482325931882	1	BRCA
BRCA.TCGA-BH-A8G0-01A-11R-A352-07	-0.203369654344914	14.5261143487922	1	BRCA
BRCA.TCGA-BH-AB28-01A-31R-A41B-07	-0.0629904693916856	5.56032741267107	1	BRCA
BRCA.TCGA-C8-A12K-01A-21R-A115-07	0.500440086061247	0.117819800635416	1	BRCA
BRCA.TCGA-C8-A12L-01A-11R-A115-07	-0.11740680968669	8.06797496776288	1	BRCA
BRCA.TCGA-C8-A12M-01A-11R-A115-07	-0.370119129888022	45.4507866707624	1	BRCA
BRCA.TCGA-C8-A12N-01A-11R-A115-07	0.190390103497628	0.982512777851758	1	BRCA
BRCA.TCGA-C8-A12O-01A-11R-A115-07	0.13325588071103	1.45236867977923	1	BRCA
BRCA.TCGA-C8-A12P-01A-11R-A115-07	0.102441627224709	1.793172988347	1	BRCA
BRCA.TCGA-C8-A12Q-01A-11R-A115-07	0.0827043052191285	2.05238728898801	1	BRCA
BRCA.TCGA-C8-A12T-01A-11R-A115-07	-0.119121895165787	8.16318892362967	1	BRCA
BRCA.TCGA-C8-A12U-01A-11R-A115-07	0.221336198302721	0.79506238960803	1	BRCA
BRCA.TCGA-C8-A12V-01A-11R-A115-07	0.500232048214519	0.117987592094663	1	BRCA
BRCA.TCGA-C8-A12W-01A-11R-A115-07	-0.148275161859102	9.96484564587104	1	BRCA
BRCA.TCGA-C8-A12X-01A-11R-A115-07	-0.0788885296704272	6.19914114019917	1	BRCA
BRCA.TCGA-C8-A12Y-01A-11R-A12D-07	0.234946811449615	0.724378866356949	1	BRCA
BRCA.TCGA-C8-A12Z-01A-11R-A115-07	-0.178589741653043	12.2611560817962	1	BRCA
BRCA.TCGA-C8-A130-01A-31R-A115-07	-0.223349486267564	16.6535587491342	1	BRCA
BRCA.TCGA-C8-A131-01A-11R-A115-07	-0.189059114044552	13.1714814259237	1	BRCA
BRCA.TCGA-C8-A132-01A-31R-A115-07	0.126398452281331	1.52212192443259	1	BRCA
BRCA.TCGA-C8-A133-01A-32R-A12D-07	-0.0445399347464564	4.90101602198855	1	BRCA
BRCA.TCGA-C8-A134-01A-11R-A115-07	0.449395147365332	0.167057679926854	1	BRCA
BRCA.TCGA-C8-A135-01A-11R-A115-07	-0.272435317639632	23.298875007436	1	BRCA
BRCA.TCGA-C8-A137-01A-11R-A115-07	-0.414878370969875	61.7327382311584	1	BRCA
BRCA.TCGA-C8-A138-01A-11R-A115-07	0.106885286315966	1.73948476697488	1	BRCA
BRCA.TCGA-C8-A1HE-01A-11R-A13Q-07	0.0762883309857621	2.14447198711599	1	BRCA
BRCA.TCGA-C8-A1HF-01A-11R-A137-07	0.409900001176125	0.218877747800235	1	BRCA
BRCA.TCGA-C8-A1HG-01A-11R-A137-07	-0.108214842407642	7.57628582986746	1	BRCA
BRCA.TCGA-C8-A1HI-01A-11R-A137-07	0.187977057645968	0.998865621905338	1	BRCA
BRCA.TCGA-C8-A1HJ-01A-11R-A13Q-07	-0.00196013471448303	3.66257759093147	1	BRCA
BRCA.TCGA-C8-A1HK-01A-21R-A13Q-07	-0.0492095702233502	5.06009916877736	1	BRCA
BRCA.TCGA-C8-A1HL-01A-11R-A137-07	-0.316920388954833	31.5859951115733	1	BRCA
BRCA.TCGA-C8-A1HM-01A-12R-A137-07	0.511299680279073	0.109384498543562	1	BRCA
BRCA.TCGA-C8-A1HN-01A-11R-A137-07	-0.196314936763049	13.8417426471127	1	BRCA
BRCA.TCGA-C8-A1HO-01A-11R-A13Q-07	0.224421881379477	0.778455926148591	1	BRCA
BRCA.TCGA-C8-A26V-01A-11R-A16F-07	0.434140927026055	0.185432065757893	1	BRCA
BRCA.TCGA-C8-A26W-01A-11R-A16F-07	0.371262044704761	0.285095375585831	1	BRCA
BRCA.TCGA-C8-A26X-01A-31R-A16F-07	0.320554183186541	0.403308077937485	1	BRCA
BRCA.TCGA-C8-A26Y-01A-11R-A16F-07	0.0676059976021625	2.27569738139141	1	BRCA
BRCA.TCGA-C8-A26Z-01A-11R-A16F-07	-0.244383029633255	19.2307000455455	1	BRCA
BRCA.TCGA-C8-A273-01A-11R-A16F-07	-0.00832737169691425	3.8256312186435	1	BRCA
BRCA.TCGA-C8-A274-01A-11R-A16F-07	0.0290259547524845	2.96299567251549	1	BRCA
BRCA.TCGA-C8-A275-01A-21R-A16F-07	0.448926799958303	0.167593761162638	1	BRCA
BRCA.TCGA-C8-A278-01A-11R-A169-07	0.426075703519451	0.195950155337183	1	BRCA
BRCA.TCGA-C8-A27A-01A-11R-A169-07	0.197278889283362	0.937286758743263	1	BRCA
BRCA.TCGA-C8-A27B-01A-11R-A169-07	0.46288137369379	0.152335297532195	1	BRCA
BRCA.TCGA-C8-A3M7-01A-12R-A21T-07	-0.16522296778052	11.1897503888509	1	BRCA
BRCA.TCGA-C8-A3M8-01A-11R-A213-07	-0.368069628753419	44.8180123132259	1	BRCA
BRCA.TCGA-C8-A8HP-01A-11R-A36F-07	-0.0958747058133319	6.96298308820861	1	BRCA
BRCA.TCGA-C8-A8HQ-01A-11R-A36F-07	0.0958562907551165	1.87579944723975	1	BRCA
BRCA.TCGA-C8-A8HR-01A-11R-A36F-07	0.113647146085413	1.66085602304511	1	BRCA
BRCA.TCGA-D8-A13Y-01A-11R-A115-07	-0.417141031036536	62.6956807927738	1	BRCA
BRCA.TCGA-D8-A13Z-01A-11R-A115-07	0.417790778023201	0.207376287317949	1	BRCA
BRCA.TCGA-D8-A140-01A-11R-A115-07	0.222662932071697	0.787879224375237	1	BRCA
BRCA.TCGA-D8-A141-01A-11R-A115-07	0.403955616488653	0.227961569614875	1	BRCA
BRCA.TCGA-D8-A142-01A-11R-A115-07	-0.175861567649415	12.0344530069902	1	BRCA
BRCA.TCGA-D8-A143-01A-11R-A115-07	-0.0350702055184756	4.59359534341752	1	BRCA
BRCA.TCGA-D8-A145-01A-11R-A115-07	-0.383701316758183	49.876089071294	1	BRCA
BRCA.TCGA-D8-A146-01A-31R-A115-07	-0.240957736877676	18.7853363426315	1	BRCA
BRCA.TCGA-D8-A147-01A-11R-A115-07	0.356190075838738	0.316058239875542	1	BRCA
BRCA.TCGA-D8-A1J8-01A-11R-A13Q-07	0.278391479351101	0.538142222647281	1	BRCA
BRCA.TCGA-D8-A1J9-01A-11R-A13Q-07	0.198620145815899	0.928726366680607	1	BRCA
BRCA.TCGA-D8-A1JA-01A-11R-A13Q-07	0.261913455699322	0.602353206154878	1	BRCA
BRCA.TCGA-D8-A1JB-01A-11R-A13Q-07	0.307735311419025	0.440271115340661	1	BRCA
BRCA.TCGA-D8-A1JC-01A-11R-A13Q-07	0.33272961316131	0.37107802203477	1	BRCA
BRCA.TCGA-D8-A1JD-01A-11R-A13Q-07	0.260551378854642	0.607991891252047	1	BRCA
BRCA.TCGA-D8-A1JE-01A-11R-A13Q-07	0.324755729601699	0.391881398281481	1	BRCA
BRCA.TCGA-D8-A1JF-01A-11R-A13Q-07	-0.150915719938454	10.1464786402705	1	BRCA
BRCA.TCGA-D8-A1JG-01B-11R-A13Q-07	0.466470145840964	0.148641044890777	1	BRCA
BRCA.TCGA-D8-A1JH-01A-11R-A13Q-07	0.241731922477186	0.691525263229752	1	BRCA
BRCA.TCGA-D8-A1JI-01A-11R-A13Q-07	-0.35567893197073	41.1757362151099	1	BRCA
BRCA.TCGA-D8-A1JJ-01A-31R-A14M-07	0.178555396249789	1.06536309898143	1	BRCA
BRCA.TCGA-D8-A1JK-01A-11R-A13Q-07	0.21755470843098	0.81589739328361	1	BRCA
BRCA.TCGA-D8-A1JL-01A-11R-A13Q-07	0.498215456999966	0.119626495383845	1	BRCA
BRCA.TCGA-D8-A1JM-01A-11R-A13Q-07	0.0159612847127957	3.23999639100304	1	BRCA
BRCA.TCGA-D8-A1JN-01A-11R-A13Q-07	-0.247243440569293	19.6106965207026	1	BRCA
BRCA.TCGA-D8-A1JP-01A-11R-A13Q-07	-0.215373272422842	15.7692382391344	1	BRCA
BRCA.TCGA-D8-A1JS-01A-11R-A13Q-07	-0.124010552989379	8.44079673088986	1	BRCA
BRCA.TCGA-D8-A1JT-01A-31R-A13Q-07	0.24562642305337	0.673345518469018	1	BRCA
BRCA.TCGA-D8-A1JU-01A-11R-A13Q-07	0.120990863174897	1.57948212724644	1	BRCA
BRCA.TCGA-D8-A1X5-01A-11R-A14D-07	-0.100729227267534	7.19809409639479	1	BRCA
BRCA.TCGA-D8-A1X6-01A-11R-A14M-07	0.224056222257316	0.780405563659806	1	BRCA
BRCA.TCGA-D8-A1X7-01A-11R-A14M-07	-0.0957699895483826	6.95799706728135	1	BRCA
BRCA.TCGA-D8-A1X8-01A-11R-A14M-07	0.100559681485443	1.81640720056112	1	BRCA
BRCA.TCGA-D8-A1X9-01A-12R-A157-07	0.444733575342565	0.172470727872281	1	BRCA
BRCA.TCGA-D8-A1XA-01A-11R-A14D-07	0.0679227290285867	2.27077205041234	1	BRCA
BRCA.TCGA-D8-A1XB-01A-11R-A14D-07	-0.304553709283794	29.023828362152	1	BRCA
BRCA.TCGA-D8-A1XC-01A-11R-A14D-07	-0.343048067045144	37.7673614597833	1	BRCA
BRCA.TCGA-D8-A1XD-01A-11R-A14D-07	-0.420313029813236	64.0709607511232	1	BRCA
BRCA.TCGA-D8-A1XF-01A-11R-A14D-07	0.00676546991277668	3.45035791641787	1	BRCA
BRCA.TCGA-D8-A1XG-01A-11R-A14D-07	-0.0495494667054806	5.07187823448736	1	BRCA
BRCA.TCGA-D8-A1XJ-01A-11R-A14M-07	-0.183405159663851	12.6717742927832	1	BRCA
BRCA.TCGA-D8-A1XK-01A-21R-A14M-07	0.353801490040009	0.321264921751657	1	BRCA
BRCA.TCGA-D8-A1XL-01A-11R-A14M-07	0.485343789903826	0.130637391852736	1	BRCA
BRCA.TCGA-D8-A1XM-01A-21R-A14M-07	0.43170322069778	0.188550183194527	1	BRCA
BRCA.TCGA-D8-A1XO-01A-11R-A14M-07	0.163788381595023	1.17860590691696	1	BRCA
BRCA.TCGA-D8-A1XQ-01A-11R-A14M-07	0.311703677840132	0.428480114044177	1	BRCA
BRCA.TCGA-D8-A1XR-01A-11R-A14M-07	-0.227071941969973	17.0830733732531	1	BRCA
BRCA.TCGA-D8-A1XS-01A-11R-A14M-07	-0.157130136277463	10.5871143348636	1	BRCA
BRCA.TCGA-D8-A1XT-01A-11R-A14M-07	0.442985316993279	0.174545740184291	1	BRCA
BRCA.TCGA-D8-A1XU-01A-11R-A14M-07	0.102286267130144	1.79507973334985	1	BRCA
BRCA.TCGA-D8-A1XV-01A-11R-A14M-07	-0.388065363249511	51.3874930475053	1	BRCA
BRCA.TCGA-D8-A1XW-01A-11R-A14M-07	0.145361550766731	1.33694159469035	1	BRCA
BRCA.TCGA-D8-A1XY-01A-11R-A14M-07	0.0361942795532016	2.82120611196509	1	BRCA
BRCA.TCGA-D8-A1XZ-01A-11R-A14M-07	0.21671649630831	0.820589148479465	1	BRCA
BRCA.TCGA-D8-A1Y0-01A-11R-A14M-07	0.381547987515387	0.265724694534349	1	BRCA
BRCA.TCGA-D8-A1Y1-01A-21R-A14M-07	0.0266619284816186	3.01130153220039	1	BRCA
BRCA.TCGA-D8-A1Y2-01A-11R-A157-07	0.375163183069536	0.277587800763771	1	BRCA
BRCA.TCGA-D8-A1Y3-01A-11R-A157-07	0.325444547630424	0.390039199402995	1	BRCA
BRCA.TCGA-D8-A27E-01A-11R-A16F-07	0.016937933327135	3.2184222717412	1	BRCA
BRCA.TCGA-D8-A27F-01A-11R-A16F-07	-0.117894254482026	8.09492221477571	1	BRCA
BRCA.TCGA-D8-A27G-01A-11R-A16F-07	0.079546209183052	2.09720858427728	1	BRCA
BRCA.TCGA-D8-A27H-01A-11R-A16F-07	-0.0595405294115123	5.43064010761444	1	BRCA
BRCA.TCGA-D8-A27I-01A-11R-A16F-07	0.0866569356068181	1.99763686106201	1	BRCA
BRCA.TCGA-D8-A27K-01A-11R-A16F-07	0.0394663913730775	2.75875910124054	1	BRCA
BRCA.TCGA-D8-A27L-01A-11R-A16F-07	0.162952569380525	1.18536392919526	1	BRCA
BRCA.TCGA-D8-A27M-01A-11R-A16F-07	0.432203948009076	0.187905442912033	1	BRCA
BRCA.TCGA-D8-A27N-01A-11R-A16F-07	0.317896165520824	0.410708376468933	1	BRCA
BRCA.TCGA-D8-A27P-01A-11R-A16F-07	-0.388104848208287	51.401374916043	1	BRCA
BRCA.TCGA-D8-A27R-01A-11R-A16F-07	0.0483351836025622	2.59636472840131	1	BRCA
BRCA.TCGA-D8-A27T-01A-11R-A16F-07	0.328227269571775	0.382684732141495	1	BRCA
BRCA.TCGA-D8-A27V-01A-12R-A17B-07	0.188448966734841	0.995646297376421	1	BRCA
BRCA.TCGA-D8-A27W-01A-11R-A16F-07	0.117367626572742	1.61911949202896	1	BRCA
BRCA.TCGA-D8-A3Z5-01A-41R-A24H-07	-0.308394841889088	29.7965666088615	1	BRCA
